id,name,latitude,longitude,province,municipality,highway,road,postcode,truck_spots,total_spots,area_m2,is_truck_parking,is_rest_area,is_service_area,has_fuel,has_restaurant,has_toilets,has_wifi,has_charging,operator,opening_hours,hgv,confidence_score,osm_id,data_source
osm_way_664516130,Steenenhoek,51.83087195454545,4.880083790909091,,,,,,,,19567.432861328125,False,False,True,False,False,False,False,False,,,,0.7,664516130,OpenStreetMap
osm_way_664516132,Den Bout,51.832436981818184,4.882627586363636,,,,,,,,11220.602905273438,False,False,True,False,False,True,False,False,,,,0.75,664516132,OpenStreetMap
osm_way_664516134,Veenbult,51.83963069333333,5.04321166,,,,,,,,8876.365600585938,False,True,False,False,False,False,False,False,,,,0.7,664516134,OpenStreetMap
osm_way_664516136,Molenkamp,51.84792521538462,5.1905129961538465,,,,,,,,25300.156127929688,False,False,True,False,False,False,False,False,,,,0.7,664516136,OpenStreetMap
osm_way_664516137,Eigenblok,51.84881191860465,5.190371793023256,,,,,,,,26178.231323242188,False,False,True,False,False,False,False,False,,,,0.7,664516137,OpenStreetMap
osm_way_664516138,De Mark,51.85871096190476,5.2970613023809525,,,,,,,,17482.498413085938,False,True,False,False,False,False,False,False,,,,0.7,664516138,OpenStreetMap
osm_way_664516140,Varakker,51.92332717741935,5.603434048387097,,,,,,,,78444.04833984375,False,False,True,False,False,True,False,False,,,,0.75,664516140,OpenStreetMap
osm_way_664516142,Overbroek,51.92195022272727,5.604366854545455,,,,,,,,55523.876220703125,False,False,True,False,False,True,False,False,,,,0.75,664516142,OpenStreetMap
osm_way_664516143,Leigraaf,51.91637699,5.69981355,,,,,,,,25312.5693359375,False,True,False,False,False,False,False,False,,,,0.75,664516143,OpenStreetMap
osm_way_664525408,Ruwiel,52.18377526,4.987371773333334,,,,,,,,43814.696044921875,False,False,True,False,False,False,False,False,,,,0.7,664525408,OpenStreetMap
osm_way_664525409,Haarrijn,52.1439442,5.000288755555555,,,,,,,,111625.63659667969,False,False,True,False,False,False,False,False,,,,0.7,664525409,OpenStreetMap
osm_way_664525410,Velder,51.55977855,5.35711814,,,,,,,,32270.426513671875,False,False,True,False,False,False,False,False,,,,0.7,664525410,OpenStreetMap
osm_way_664525411,Ooiendonk,51.555991373333335,5.361256333333333,,,,,,,,31375.721557617188,False,False,True,False,False,False,False,False,,,,0.7,664525411,OpenStreetMap
osm_way_664525412,'t Haasje,51.32178478461538,5.594357438461539,,,,,,,,17957.02392578125,False,False,True,False,False,True,False,False,,,,0.75,664525412,OpenStreetMap
osm_way_664525413,Groote Bleek,51.32543082307692,5.591556353846154,,,,,,,,18514.661987304688,False,False,True,False,False,False,False,False,,,,0.7,664525413,OpenStreetMap
osm_way_664525414,Roevenpeel,51.254900500000005,5.764626818181818,,,,,,,,17081.292236328125,False,False,True,False,False,False,False,False,,,,0.7,664525414,OpenStreetMap
osm_way_664525415,Meiberg,51.255085155555555,5.7672924666666665,,,,,,,,23113.702880859375,False,False,True,False,False,False,False,False,,,,0.7,664525415,OpenStreetMap
osm_way_664713528,Ellerbrug,51.220392266666664,5.809553177777778,,,,,,,,20836.01611328125,False,False,True,False,False,False,False,False,,,,0.7,664713528,OpenStreetMap
osm_way_664713529,Het Anker,51.05761228181818,5.825394209090908,,,,,,,,28723.520263671875,False,False,True,False,False,False,False,False,,,,0.7,664713529,OpenStreetMap
osm_way_664715711,Vossedal,50.936349070588236,5.783717158823529,,,,,,,,17102.95556640625,False,False,True,False,False,False,False,False,,,,0.7,664715711,OpenStreetMap
osm_way_664721563,Keizershof,51.642328293333335,4.556317726666666,,,,,,,,17877.173217773438,False,False,True,False,False,False,False,False,,,,0.7,664721563,OpenStreetMap
osm_way_664721565,Bazius,51.66803971,4.59807829,,,,,,,,20020.577392578125,False,True,False,False,False,False,False,False,,,,0.7,664721565,OpenStreetMap
osm_way_664721566,Streepland,51.69155940555556,4.656447988888889,,,,,,,,71830.18151855469,False,False,True,False,False,False,False,False,,,,0.7,664721566,OpenStreetMap
osm_way_664721568,De Zuidpunt,51.73424312307692,4.632437207692307,,,,,,,,25853.517700195312,False,False,True,False,False,False,False,False,,,,0.7,664721568,OpenStreetMap
osm_way_664721570,Sandelingen-Oost,51.83490927037037,4.620328466666667,,,,,,,,50548.03747558594,False,False,True,False,False,False,False,False,,,,0.7,664721570,OpenStreetMap
osm_way_664721572,Sandelingen-West,51.83541371111111,4.617470644444444,,,,,,,,28059.485961914062,False,False,True,False,False,False,False,False,,,,0.7,664721572,OpenStreetMap
osm_way_664722268,Hespelaar,51.673264723529414,4.820621676470588,,,,,,,,28088.60400390625,False,False,True,False,False,False,False,False,,,,0.7,664722268,OpenStreetMap
osm_way_664723728,Staaldiep,51.91300795,4.1913337083333335,,,,,,,,11392.623779296875,False,False,True,False,False,False,False,False,,,,0.7,664723728,OpenStreetMap
osm_way_664896105,De Veenen,52.06333905,5.6100468,,,,,,,,20849.082275390625,False,False,True,False,False,False,False,False,,,,0.7,664896105,OpenStreetMap
osm_way_664896114,De Poel,52.06410163571429,5.6110087,,,,,,,,22759.3583984375,False,False,True,False,False,False,False,False,,,,0.7,664896114,OpenStreetMap
osm_way_665423887,Hooge Aard,51.55873755384615,4.879619384615385,,,,,,,,14941.716186523438,False,True,False,False,False,False,False,False,,,,0.75,665423887,OpenStreetMap
osm_way_665423888,Lage Aard,51.559009509999996,4.88739754,,,,,,,,16124.576171875,False,True,False,False,False,False,False,False,,,,0.75,665423888,OpenStreetMap
osm_way_665441182,Raakeind,51.5545023,4.909610238461538,,,,,,,,28085.319702148438,False,False,True,False,False,False,False,False,,,,0.7,665441182,OpenStreetMap
osm_way_665441183,Molenheide,51.5552228,4.91085574375,,,,,,,,43851.30725097656,False,False,True,False,False,True,False,False,,,,0.75,665441183,OpenStreetMap
osm_way_665441184,Leikant,51.53800530909091,5.002479809090909,,,,,,,,18114.720458984375,False,True,False,False,False,False,False,False,,,,0.75,665441184,OpenStreetMap
osm_way_665441185,Blaak,51.538959139999996,5.00906359,,,,,,,,14591.168701171875,False,True,False,False,False,False,False,False,,,,0.7,665441185,OpenStreetMap
osm_way_665441186,Kloosters,51.492061336842106,5.350617442105263,,,,,,,,23470.27392578125,False,False,True,False,False,False,False,False,,,,0.7,665441186,OpenStreetMap
osm_way_665441187,Kriekampen,51.49218959230769,5.361932023076923,,,,,,,,35874.30358886719,False,False,True,False,False,True,False,False,,,,0.75,665441187,OpenStreetMap
osm_way_665443485,Peutie,50.93771605454546,4.474904163636364,,,,,,,,23729.893310546875,False,True,False,False,False,False,False,False,,,,0.75,665443485,OpenStreetMap
osm_way_665443486,Peutie,50.93688175,4.476408407142857,,,,,,,,18869.497314453125,False,True,False,False,False,False,False,False,,,,0.7,665443486,OpenStreetMap
osm_way_665967537,Unnamed,51.571351375,3.8365873,,,,,,,,5054.2418212890625,False,True,False,False,False,False,False,False,,,,0.6,665967537,OpenStreetMap
osm_way_665967538,Galgeveld,51.60235393000001,4.84088955,,,,,,,,18205.14111328125,False,False,True,False,False,False,False,False,,,,0.7,665967538,OpenStreetMap
osm_way_665967539,Kalix Berna,51.61210935384615,4.856784776923077,,,,,,,,15875.312622070312,False,False,True,False,False,False,False,False,,,,0.7,665967539,OpenStreetMap
osm_way_665967540,De Keizer,51.74706513125,4.921167275,,,,,,,,27543.58056640625,False,False,True,False,False,True,False,False,,,,0.75,665967540,OpenStreetMap
osm_way_665967541,Scheiwijk,51.87146876666667,4.96320925,,,,,,,,29758.89013671875,False,False,True,False,False,False,False,False,,,,0.7,665967541,OpenStreetMap
osm_way_665967542,Blommendaal,51.911874555,4.984991185,,,,,,,,24774.813110351562,False,False,True,False,False,False,False,False,,,,0.7,665967542,OpenStreetMap
osm_way_665967543,De Knoest,52.01453112857143,5.122048542857143,,,,,,,,29998.685424804688,False,False,True,False,False,False,False,False,,,,0.7,665967543,OpenStreetMap
osm_way_665967544,De Kroon,52.01507757333333,5.1204284,,,,,,,,48179.75427246094,False,False,True,False,False,False,False,False,,,,0.7,665967544,OpenStreetMap
osm_way_667915458,Unnamed,51.25055283333333,4.384479477777777,,,,,,,,5813.7322998046875,True,False,False,False,False,False,False,False,,,yes,0.65,667915458,OpenStreetMap
osm_way_668484259,Baarveld,52.97016058888889,6.617339477777778,,,,,,,,22919.712890625,False,False,True,False,False,False,False,False,,,,0.7,668484259,OpenStreetMap
osm_way_668484260,Nijlanderveld,52.97076362,6.61344888,,,,,,,,14551.1376953125,False,False,True,False,False,False,False,False,,,,0.7,668484260,OpenStreetMap
osm_way_668485839,Groote Veldblokken,52.7153381,6.645444208333334,,,,,,,,52623.429443359375,False,False,True,False,False,False,False,False,,,,0.7,668485839,OpenStreetMap
osm_way_668485840,Zwinderscheveld,52.716139635714285,6.642665114285714,,,,,,,,53677.7392578125,False,False,True,False,False,True,False,False,,,,0.75,668485840,OpenStreetMap
osm_way_668628599,De Gagel,51.745652944444444,5.6018652666666675,,,,,,,,38476.828125,False,False,True,False,False,False,False,False,,,,0.7,668628599,OpenStreetMap
osm_way_668628603,Ganzenven,51.746233659999994,5.5986660399999995,,,,,,,,40081.591796875,False,False,True,False,False,False,False,False,,,,0.7,668628603,OpenStreetMap
osm_way_668628604,Hogewei,51.933850925,5.878197533333334,,,,,,,,22810.533935546875,False,False,True,False,False,False,False,False,,,,0.7,668628604,OpenStreetMap
osm_way_668628605,Kempke,51.930923889999995,5.87644636,,,,,,,,14748.743408203125,False,False,True,False,False,False,False,False,,,,0.7,668628605,OpenStreetMap
osm_way_668628606,Kruisoord,52.57943915384615,4.9767159,,,,,,,,25281.679443359375,False,False,True,False,False,False,False,False,,,,0.7,668628606,OpenStreetMap
osm_way_668629830,De Watering,52.442933225000004,4.8564328,,,,,,,,6372.943603515625,False,False,True,False,False,False,False,False,,,,0.7,668629830,OpenStreetMap
osm_way_668629831,De Watering,52.442026115384614,4.855036784615384,,,,,,,,29509.3876953125,False,False,True,False,False,False,False,False,,,,0.7,668629831,OpenStreetMap
osm_way_668870238,Lokkant,51.68402148,5.8917109,,,,,,,,29337.32421875,False,False,True,False,False,False,False,False,,,,0.7,668870238,OpenStreetMap
osm_way_668870239,Hondsiep,51.68387512,5.89301841,,,,,,,,29575.255126953125,False,False,True,False,False,False,False,False,,,,0.7,668870239,OpenStreetMap
osm_way_668870240,De Wuust,51.504243076923075,6.021545030769231,,,,,,,,41228.60498046875,False,False,True,False,False,False,False,False,,,,0.7,668870240,OpenStreetMap
osm_way_668870241,Romeinse Put,51.50635233571428,6.021626721428571,,,,,,,,24530.06787109375,False,False,True,False,False,True,False,False,,,,0.75,668870241,OpenStreetMap
osm_way_668870242,Spik,51.190893988235295,6.03112355882353,,,,,,,,29571.6591796875,False,False,True,False,False,False,False,False,,,,0.7,668870242,OpenStreetMap
osm_way_668870243,Hoogvonderen,51.190360346666665,6.028885006666667,,,,,,,,40794.44970703125,False,False,True,False,False,False,False,False,,,,0.7,668870243,OpenStreetMap
osm_way_668871223,Stille Wald,51.93917269,6.18477798,,,,,,,,22863.2265625,False,False,True,False,False,False,False,False,,,,0.7,668871223,OpenStreetMap
osm_way_668871224,Geulenkamp,51.93942690909091,6.182474200000001,,,,,,,,23491.46142578125,False,False,True,False,False,False,False,False,,,,0.7,668871224,OpenStreetMap
osm_way_668872539,Havikerwaard,52.0155545,6.068708857142857,,,,,,,,7411.377197265625,False,True,False,False,False,False,False,False,,,,0.75,668872539,OpenStreetMap
osm_way_668874859,Oeverwal,52.58148032222223,5.547557188888889,,,,,,,,12988.268798828125,False,True,False,False,False,False,False,False,,,,0.7,668874859,OpenStreetMap
osm_way_668874860,Rivierduin,52.58121775833334,5.545628925,,,,,,,,25857.699951171875,False,True,False,False,False,False,False,False,,,,0.75,668874860,OpenStreetMap
osm_way_668874861,De Abt,52.626240325,5.666291825,,,,,,,,23357.794189453125,False,False,True,False,False,False,False,False,,,,0.7,668874861,OpenStreetMap
osm_way_668874862,Han Stijkel,52.66076593636364,5.689614036363636,,,,,,,,19173.752685546875,False,False,True,False,False,False,False,False,,,,0.7,668874862,OpenStreetMap
osm_way_668874863,Wellerzand,52.785498026666666,5.758875786666667,,,,,,,,36827.6591796875,False,False,True,False,False,True,False,False,,,,0.75,668874863,OpenStreetMap
osm_way_668874864,Lemsterhop,52.81728785384616,5.743251407692307,,,,,,,,34142.207275390625,False,False,True,False,False,True,False,False,,,,0.75,668874864,OpenStreetMap
osm_way_668877442,De Horne,52.958839966666666,5.848157633333333,,,,,,,,37929.89501953125,False,False,True,False,False,False,False,False,,,,0.7,668877442,OpenStreetMap
osm_way_668877443,De Wâlden,53.029778344444445,6.020821122222222,,,,,,,,61099.15087890625,False,False,True,False,False,False,False,False,,,,0.7,668877443,OpenStreetMap
osm_way_668877444,De Vonken,53.03158661,6.0200911,,,,,,,,53518.05029296875,False,False,True,False,False,False,False,False,,,,0.7,668877444,OpenStreetMap
osm_way_668877445,Mienscheer,53.16190981538462,6.293818946153847,,,,,,,,32999.424560546875,False,False,True,False,False,False,False,False,,,,0.7,668877445,OpenStreetMap
osm_way_668877446,Oude Riet,53.16712259,6.31128888,,,,,,,,34150.28515625,False,False,True,False,False,False,False,False,,,,0.7,668877446,OpenStreetMap
osm_way_668878120,Laerd,53.05177121111111,5.552800488888888,,,,,,,,8009.6787109375,False,False,True,False,False,False,False,False,,,,0.7,668878120,OpenStreetMap
osm_way_668878121,Wildinghe,53.09262616,5.426595306666667,,,,,,,,19289.2880859375,False,False,True,False,False,False,False,False,,,,0.7,668878121,OpenStreetMap
osm_way_668878122,Hayum,53.0938869625,5.415471775,,,,,,,,15355.87548828125,False,True,False,False,False,False,False,False,,,,0.7,668878122,OpenStreetMap
osm_way_668878123,Robbenoord,52.90735092222222,5.030720188888889,,,,,,,,4534.7222900390625,False,False,True,False,False,False,False,False,,,,0.7,668878123,OpenStreetMap
osm_way_668879832,Hoge Kwel,52.857177178125,5.021961484375,,,,,,,,29315.150512695312,False,False,True,False,False,False,False,False,,,,0.7,668879832,OpenStreetMap
osm_way_668879833,De Horn,52.73827274090909,5.028455950000001,,,,,,,,27339.279907226562,False,False,True,False,False,False,False,False,,,,0.7,668879833,OpenStreetMap
osm_way_668879834,Broerdijk,52.7120761125,5.02797225,,,,,,,,37311.587890625,False,False,True,False,False,False,False,False,,,,0.7,668879834,OpenStreetMap
osm_way_669127939,Aanschoten,52.1750847875,5.6422787,,,,,,,,12603.6181640625,False,True,False,False,False,False,False,False,,,,0.75,669127939,OpenStreetMap
osm_way_669127940,Tolnegen,52.18524887272727,5.675839754545454,,,,,,,,15978.039794921875,False,True,False,False,False,False,False,False,,,,0.7,669127940,OpenStreetMap
osm_way_669127941,Tolnegen,52.18552949166667,5.673856258333333,,,,,,,,39371.755126953125,False,False,True,False,False,False,False,False,,,,0.7,669127941,OpenStreetMap
osm_way_669127942,De Strubben,52.19808492222222,5.761647033333333,,,,,,,,28371.574951171875,False,True,False,False,False,False,False,False,,,,0.75,669127942,OpenStreetMap
osm_way_669127943,Lucasgat,52.194992746153844,5.835285476923077,,,,,,,,29533.099853515625,False,False,True,False,False,False,False,False,,,,0.7,669127943,OpenStreetMap
osm_way_669127944,De Hucht,52.185538655,5.890646705,,,,,,,,15971.80029296875,False,False,True,False,False,True,False,False,,,,0.75,669127944,OpenStreetMap
osm_way_669127945,Vundelaar,52.209233705882355,6.093565882352941,,,,,,,,20469.96875,False,False,True,False,False,True,False,False,,,,0.75,669127945,OpenStreetMap
osm_way_669127946,De Paal,52.209420975,6.0979299849999995,,,,,,,,18591.7724609375,False,False,True,False,False,False,False,False,,,,0.7,669127946,OpenStreetMap
osm_way_669127947,De Hop,52.2463898,6.355671966666666,,,,,,,,14935.049560546875,False,True,False,False,False,False,False,False,,,,0.7,669127947,OpenStreetMap
osm_way_669127948,Boermark,52.245542657142856,6.374659557142857,,,,,,,,15179.069091796875,False,True,False,False,False,False,False,False,,,,0.75,669127948,OpenStreetMap
osm_way_669127949,Bolder,52.2533794,6.433489753333333,,,,,,,,40952.3466796875,False,False,True,False,False,False,False,False,,,,0.7,669127949,OpenStreetMap
osm_way_669127950,Struik,52.25468130526316,6.433881010526316,,,,,,,,73700.41625976562,False,False,True,False,False,False,False,False,,,,0.7,669127950,OpenStreetMap
osm_way_669127951,Het Lonnekermeer,52.28135786666667,6.852703977777778,,,,,,,,52054.111328125,False,False,True,False,False,True,False,False,,,,0.75,669127951,OpenStreetMap
osm_way_669127952,Het Veelsveld,52.286032309999996,6.86019024,,,,,,,,45003.3525390625,False,False,True,False,False,False,False,False,,,,0.7,669127952,OpenStreetMap
osm_way_669127953,Bentheimer Wald,52.31327272,7.043168629999999,,,,,,,,54216.524658203125,False,True,False,False,False,True,False,False,,,,0.75,669127953,OpenStreetMap
osm_way_669127954,De Poppe,52.31468013947368,7.043338152631579,,,,,,,,68593.15551757812,False,True,False,False,False,True,False,False,,,,0.75,669127954,OpenStreetMap
osm_way_669345002,De Somp,52.168634575,6.0270144875,,,,,,,,73098.28344726562,False,False,True,False,False,True,False,False,,,,0.75,669345002,OpenStreetMap
osm_way_669345003,De Brink,52.16961682142857,6.025493507142857,,,,,,,,69654.05615234375,False,False,True,False,False,False,False,False,,,,0.7,669345003,OpenStreetMap
osm_way_669345004,Kolthoorn,52.390618466666666,6.015888788888889,,,,,,,,24593.14990234375,False,False,True,False,False,False,False,False,,,,0.7,669345004,OpenStreetMap
osm_way_669345005,Het Veen,52.39566098888889,6.013865222222222,,,,,,,,23797.407470703125,False,False,True,False,False,False,False,False,,,,0.7,669345005,OpenStreetMap
osm_way_669346587,Oosterveen,52.73386268571428,7.000736757142858,,,,,,,,24171.56103515625,False,True,False,False,False,True,False,False,,,,0.75,669346587,OpenStreetMap
osm_way_669352128,De Weeren,52.916305200000004,5.980008425,,,,,,,,39913.9287109375,False,False,True,False,False,False,False,False,,,,0.7,669352128,OpenStreetMap
osm_way_669352129,Dorpshellen,52.918734408333336,5.971055658333333,,,,,,,,28426.22119140625,False,False,True,False,False,False,False,False,,,,0.7,669352129,OpenStreetMap
osm_way_669352131,Mandelân,53.129111612962966,5.804636807407407,,,,,,,,24471.01611328125,False,False,True,False,False,True,False,False,,,,0.75,669352131,OpenStreetMap
osm_way_669356482,Coosenhoek,51.87061754285714,4.180878271428571,,,,,,,,15408.144775390625,False,False,True,False,False,False,False,False,,,,0.7,669356482,OpenStreetMap
osm_way_669356483,Tussenhoek,51.87005058888889,4.181718444444445,,,,,,,,18017.804565429688,False,False,True,False,False,False,False,False,,,,0.7,669356483,OpenStreetMap
osm_way_669356484,Schelphoek,51.70217867142857,3.7895245571428573,,,,,,,,2988.3597412109375,False,False,True,False,False,False,False,False,,,,0.7,669356484,OpenStreetMap
osm_way_669356485,Schelphoek,51.70192908571429,3.7894594714285716,,,,,,,,1949.10205078125,False,False,True,False,False,False,False,False,,,,0.7,669356485,OpenStreetMap
osm_way_669359723,Unnamed,51.5697050875,3.8512085000000003,,,,,,,,6332.5087890625,False,False,True,False,False,False,False,False,,,,0.6,669359723,OpenStreetMap
osm_way_669359724,Unnamed,51.563633319999994,3.8555952099999997,,,,,,,,5841.11865234375,False,False,True,False,False,False,False,False,,,,0.6,669359724,OpenStreetMap
osm_way_669359725,Staats-Spaanse Linies,51.31732983809523,3.6007144666666666,,,,,,,,14192.718627929688,False,False,True,False,False,False,False,False,,,,0.7,669359725,OpenStreetMap
osm_way_669368846,Labbegat,51.694066635897435,5.011126733333334,,,,,,,,17883.363647460938,False,False,True,False,False,False,False,False,,,,0.7,669368846,OpenStreetMap
osm_way_669368847,De Sprang,51.69412402142857,5.018467582142857,,,,,,,,3509.615966796875,False,False,True,False,False,True,False,False,,,,0.75,669368847,OpenStreetMap
osm_way_669368848,De Lucht,51.72889571666667,5.476644813333333,,,,,,,,15460.826782226562,False,False,True,False,False,True,False,False,,,,0.75,669368848,OpenStreetMap
osm_way_669368849,De Geffense Barrière,51.734336633333335,5.492978491666666,,,,,,,,23705.1708984375,False,False,True,False,False,False,False,False,,,,0.7,669368849,OpenStreetMap
osm_way_669368850,Kerkeind,51.5425502,5.158220622222222,,,,,,,,4887.3780517578125,False,False,True,False,False,False,False,False,,,,0.7,669368850,OpenStreetMap
osm_way_671300512,Unnamed,51.89220994615384,5.828973630769231,,,,,,,,12433.103271484375,False,False,True,False,False,False,False,False,,,,0.6,671300512,OpenStreetMap
osm_way_673429610,Unnamed,51.865198577777775,4.551897133333333,,,,,,,,4915.132568359375,False,False,True,False,False,False,False,False,,,,0.6,673429610,OpenStreetMap
osm_way_674732912,Unnamed,52.182642799999996,4.45743712,,,,,,,,1589.3624267578125,True,False,False,False,False,False,False,False,Flora Holland,,designated,0.7000000000000001,674732912,OpenStreetMap
osm_way_676079837,Unnamed,52.71566405833334,6.6413909,,,,,,,,2984.78955078125,True,False,False,False,False,False,False,False,,,designated,0.65,676079837,OpenStreetMap
osm_way_676981726,Tiefenbroich,51.30953498333333,6.8159777,,,,,,,,2886.03662109375,False,True,False,False,False,True,False,False,,,,0.75,676981726,OpenStreetMap
osm_way_677007023,Ickten,51.383645200000004,6.91762298,,,,,,,,3936.712890625,False,True,False,False,False,False,False,False,,,,0.75,677007023,OpenStreetMap
osm_way_677007024,Auberg,51.3726868,6.89083394,,,,,,,,3045.50537109375,False,True,False,False,False,True,False,False,,,,0.75,677007024,OpenStreetMap
osm_way_677856224,Unnamed,51.9286557125,4.44059111875,,,,,,,,2327.1300048828125,False,False,True,False,False,False,False,False,,,,0.6,677856224,OpenStreetMap
osm_way_678450733,Unnamed,51.20986520666667,4.548515036666667,,,,,,,,88261.03564453125,False,False,True,False,False,True,False,False,,,,0.65,678450733,OpenStreetMap
osm_way_678645006,Unnamed,51.20815367719298,4.547980854385965,,,,,,,,65176.64367675781,False,False,True,False,False,False,False,False,,,,0.6,678645006,OpenStreetMap
osm_way_678645007,Unnamed,51.071386526666664,5.14788823,,,,,,,,51330.356201171875,False,False,True,False,False,False,False,False,,,,0.6,678645007,OpenStreetMap
osm_way_680430379,Unnamed,51.919247917647056,6.058556064705882,,,,,,,,775.298828125,False,False,True,False,False,False,False,False,,,,0.6,680430379,OpenStreetMap
osm_way_682111502,Unnamed,52.001246300000005,4.3504197200000005,,,,,,,,971.156005859375,False,False,True,False,False,True,False,False,,,,0.65,682111502,OpenStreetMap
osm_way_682111525,Unnamed,52.00090658125,4.35069404375,,,,,,,,943.159423828125,False,False,True,False,False,False,False,False,,,,0.65,682111525,OpenStreetMap
osm_way_683059899,Unnamed,51.91960307777778,4.185369255555555,,,,,,,,3961.774658203125,True,False,False,False,False,False,False,False,,,yes,0.65,683059899,OpenStreetMap
osm_way_683225412,Unnamed,51.918511571428574,4.186235471428572,,,,,,,,536.0286865234375,True,False,False,False,False,False,False,False,,,yes,0.65,683225412,OpenStreetMap
osm_way_683225414,Unnamed,51.92045473333334,4.182621533333333,,,,,,,,971.4222412109375,True,False,False,False,False,False,False,False,,,yes,0.65,683225414,OpenStreetMap
osm_way_683437941,Aachener Land Süd,50.816863929629626,6.215854755555556,,,,,,,,50564.032470703125,False,False,True,False,False,True,False,False,,,,0.75,683437941,OpenStreetMap
osm_way_683437947,Aachener Land Nord,50.81827585925926,6.214353551851851,,,,,,,,74259.91357421875,False,False,True,False,False,True,False,False,,,,0.75,683437947,OpenStreetMap
osm_way_683437949,Unnamed,50.818840783333336,6.214042583333334,,,,,,,,3771.94970703125,True,False,False,False,False,False,False,False,,,designated,0.65,683437949,OpenStreetMap
osm_way_683437951,Unnamed,50.818876519999996,6.21309824,,,,,,,,3813.451171875,True,False,False,False,False,False,False,False,,,designated,0.65,683437951,OpenStreetMap
osm_way_683437953,Unnamed,50.81761774285714,6.212264485714286,,,,,,,,5141.260986328125,True,False,False,False,False,False,False,False,,,designated,0.65,683437953,OpenStreetMap
osm_way_686967780,Unnamed,51.84807565714285,5.1926283714285715,,,,,,,,2835.162109375,True,False,False,False,False,False,False,False,,,yes,0.65,686967780,OpenStreetMap
osm_way_689152685,Unnamed,51.89441511333334,4.545644033333334,,,,,,,,1164.805908203125,False,False,True,False,False,False,False,False,,,,0.6,689152685,OpenStreetMap
osm_way_689429118,Dienstenzone Ruisbroek,50.77761167916666,4.30135825,,,,,,,,94190.33349609375,False,False,True,False,False,False,False,False,,,,0.7,689429118,OpenStreetMap
osm_way_689429129,Aire de Bierges,50.71915476363636,4.584611381818181,,,,,,,,43489.544189453125,False,False,True,False,False,False,False,False,,,,0.7,689429129,OpenStreetMap
osm_way_690860454,Unnamed,50.84024983333333,6.010108166666666,,,,,,,,1740.42333984375,True,False,False,False,False,False,False,False,,,designated,0.65,690860454,OpenStreetMap
osm_way_693414183,Unnamed,51.21889165714286,6.402800407142857,,,,,,,,3536.4580078125,False,True,False,False,False,True,False,False,,,,0.65,693414183,OpenStreetMap
osm_way_694487932,Knorrestein,52.05152025735294,4.437105601470588,,,,,,,,11559.281005859375,False,False,True,False,False,False,False,False,,,,0.7,694487932,OpenStreetMap
osm_way_694921312,Unnamed,51.243631917647065,4.756634282352941,,,,,,,,17462.728515625,False,True,False,False,False,True,False,False,,,,0.65,694921312,OpenStreetMap
osm_way_694921313,Unnamed,51.24453254375,4.75655454375,,,,,,,,37737.41906738281,False,True,False,False,False,False,False,False,,,,0.65,694921313,OpenStreetMap
osm_way_694936223,Unnamed,51.29855571,4.9758156,,,,,,,,4092.5902099609375,False,True,False,False,False,False,False,False,,,,0.65,694936223,OpenStreetMap
osm_way_695547391,Neufelder Heide,51.42399872222222,6.4988362777777775,,,,,,,,16023.385986328125,False,True,False,False,False,True,False,False,,,,0.75,695547391,OpenStreetMap
osm_way_695547392,Neufelder Heide,51.4234415625,6.50132635625,,,,,,,,17047.792236328125,False,True,False,False,False,True,False,False,,,,0.75,695547392,OpenStreetMap
osm_way_696228753,Unnamed,51.94241531428571,4.4262824571428565,,,,,,,,951.8023681640625,False,False,True,False,False,False,False,False,,,,0.6,696228753,OpenStreetMap
osm_way_696518042,Maatveld,51.96736264310344,4.588946439655172,,,,,,,,12731.579223632812,False,False,True,False,False,False,False,False,,,,0.7,696518042,OpenStreetMap
osm_way_696518047,De Vink,51.966480902173906,4.589082780434782,,,,,,,,12470.866455078125,False,False,True,False,False,False,False,False,,,,0.7,696518047,OpenStreetMap
osm_way_700103113,Dienstenzone Drongen-Noord,51.03543848421052,3.637867794736842,,,,,,,,50646.12341308594,False,False,True,False,False,False,False,False,,24/7,,0.7,700103113,OpenStreetMap
osm_way_701291505,Unnamed,51.13324001875,4.9415892,,,,,,,,1589.16943359375,True,False,False,False,False,False,False,False,,,designated,0.65,701291505,OpenStreetMap
osm_way_704119695,Unnamed,51.93077169230769,4.435613015384615,,,,,,,,1735.0179443359375,False,False,True,False,False,False,False,False,,,,0.6,704119695,OpenStreetMap
osm_way_705753613,Unnamed,51.933228411111116,4.452744022222222,,,,,,,,1083.1732177734375,False,False,True,False,False,False,False,False,,,,0.6,705753613,OpenStreetMap
osm_way_706472730,Unnamed,52.7147811,6.744167533333333,,,,,,,,248.872314453125,False,True,False,False,False,False,False,False,,,,0.65,706472730,OpenStreetMap
osm_way_708633828,Noordelijke Dienstenzone Wetteren,50.97044554516129,3.84456715483871,,,,,,,,62154.8759765625,False,False,True,False,False,False,False,False,,,,0.7,708633828,OpenStreetMap
osm_way_709880557,Unnamed,51.94225634285714,4.4802374857142855,,,,,,,,618.5484619140625,False,False,True,False,False,False,False,False,,,,0.6,709880557,OpenStreetMap
osm_way_710293153,Truck Parking 1,52.291585180000006,4.7687476,,,,,,161,161,20026.842407226562,True,False,False,False,False,False,False,False,,,designated,0.9,710293153,OpenStreetMap
